Close,SMA_short,SMA_long,signal,position,returns,strategy_returns
67601.4,67659.47799999999,63574.21415,1,1.0,0.0019176840885575253,0.0019176840885575253
67260.0,67587.476,63598.514050000005,1,1.0,-0.0050501912682280325,-0.0050501912682280325
67340.82,67513.642,63622.99945,1,1.0,0.0012016057091883692,0.0012016057091883692
67162.87,67367.42,63647.93875,1,1.0,-0.002642527964465069,-0.002642527964465069
67303.18,67333.654,63673.652200000004,1,1.0,0.0020891007188941213,0.0020891007188941213
67450.0,67303.374,63700.13220000001,1,1.0,0.002181471960166048,0.002181471960166048
67191.4,67289.65400000001,63724.016449999996,1,1.0,-0.0038339510748703898,-0.0038339510748703898
67214.0,67264.29,63748.76639999999,1,1.0,0.0003363525689299429,0.0003363525689299429
66872.43,67206.202,63771.158200000005,1,1.0,-0.005081828190555693,-0.005081828190555693
67171.42,67179.85,63795.2764,1,1.0,0.004471050326719128,0.004471050326719128
67021.99,67094.24799999999,63817.765900000006,1,1.0,-0.0022246068342755,-0.0022246068342755
67123.8,67080.72799999999,63841.2349,1,1.0,0.001519053671787285,0.001519053671787285
