close,fwd_ret_open_1h,SMA_s,SMA_l,position,raw_return,position_change,transaction_cost,gross_return,net_return,gross_equity_curve,net_equity_curve
2422.71,0.0059148883477113,2462.9193333333333,2422.7929,1.0,0.0059148883477113,0.0,0.0,0.0059148883477113,0.0059148883477113,0.9823644176428412,0.9820166494962916
2437.03,-0.00093556501151,2462.6093333333333,2423.7435,1.0,-0.00093556501151,0.0,0.0,-0.00093556501151,-0.00093556501151,0.9814453518651421,0.9810979090783026
2434.75,0.0045343464421399,2462.388,2424.5868,1.0,0.0045343464421399,0.0,0.0,0.0045343464421399,0.0045343464421399,0.9858955651045266,0.9855465468917227
2445.79,-0.0031319123882261,2462.621666666667,2425.5238999999997,1.0,-0.0031319123882261,0.0,0.0,-0.0031319123882261,-0.0031319123882261,0.9828078265706786,0.9824599014523391
2438.13,-0.0002830037774852,2463.298333333333,2426.4072,1.0,-0.0002830037774852,0.0,0.0,-0.0002830037774852,-0.0002830037774852,0.982529688243217,0.9821818615890003
2437.44,-0.0037088092424839,2463.4826666666663,2427.3779999999997,1.0,-0.0037088092424839,0.0,0.0,-0.0037088092424839,-0.0037088092424839,0.9788856730544457,0.9785391364229391
2428.4,0.0029896227969032,2463.0950000000003,2427.8864,1.0,0.0029896227969032,0.0,0.0,0.0029896227969032,0.0029896227969032,0.9818121719781713,0.9814645993328511
2435.66,-0.0028985983265316,2461.325,2428.5389999999998,1.0,-0.0028985983265316,0.0,0.0,-0.0028985983265316,-0.0028985983265316,0.978966292859507,0.9786197276876749
2428.6,-0.0007905789343655,2459.050666666667,2429.1544,1.0,-0.0007905789343655,0.0,0.0,-0.0007905789343655,-0.0007905789343655,0.9781923427309184,0.9778460515462105
2426.67,0.0027280069889727,2456.448,2429.6789000000003,1.0,0.0027280069889727,0.0,0.0,0.0027280069889727,0.0027280069889727,0.980860858278448,0.980513622408968
2433.31,-0.0013726215427609,2454.3803333333335,2430.1786,1.0,-0.0013726215427609,0.0,0.0,-0.0013726215427609,-0.0013726215427609,0.9795145075339241,0.979167748287879
2429.96,0.004012411726942,2452.4553333333333,2430.7285,1.0,0.004012411726942,0.0,0.0,0.004012411726942,0.004012411726942,0.983444723030663,0.9830965724437527
2439.71,-0.0045169302908951,2450.949333333333,2431.3096,1.0,-0.0045169302908951,0.0,0.0,-0.0045169302908951,-0.0045169302908951,0.9790025717717848,0.9786559937568065
2428.69,0.0080660767738987,2448.891666666667,2431.7814,1.0,0.0080660767738987,0.0,0.0,0.0080660767738987,0.0080660767738987,0.9868992816775404,0.986549908137685
2448.28,-0.0052608361788685,2447.8166666666666,2432.4927,1.0,-0.0052608361788685,0.0,0.0,-0.0052608361788685,-0.0052608361788685,0.9817073662315918,0.9813598306886948
2435.4,-0.0065328077523201,2446.2433333333333,2433.095,1.0,-0.0065328077523201,0.0,0.0,-0.0065328077523201,-0.0065328077523201,0.9752940607389643,0.9749487955789562
2419.5,0.0109527214412954,2444.9393333333337,2433.428,1.0,0.0109527214412954,0.0,0.0,0.0109527214412954,0.0109527214412954,0.985976184909588,0.985627138156459
2446.0,-0.001271468812219,2444.835,2433.9145,1.0,-0.001271468812219,0.0,0.0,-0.001271468812219,-0.001271468812219,0.9847225469408849,0.9843739439898164
2442.87,-0.0024683979565104,2443.736,2434.5573,1.0,-0.0024683979565104,0.0,0.0,-0.0024683979565104,-0.0024683979565104,0.9822918598182863,0.9819441173580298
2436.84,0.0013459999589635,2442.777666666667,2435.2536,1.0,0.0013459999589635,0.0,0.0,0.0013459999589635,0.0013459999589635,0.9836140246212919,0.9832658140996982
2440.13,0.0015449996516578,2441.5923333333335,2435.4844,1.0,0.0015449996516578,0.0,0.0,0.0015449996516578,0.0015449996516578,0.9851337079466976,0.9847849594399692
2443.9,0.0051761528704121,2439.7716666666665,2435.5861,1.0,0.0051761528704121,0.0,0.0,0.0051761528704121,0.0051761528704121,0.9902329106168257,0.9898823569345132
2456.54,-0.0060206387006167,2439.1820000000002,2435.999,1.0,-0.0060206387006167,0.0,0.0,-0.0060206387006167,-0.0060206387006167,0.9842710760325417,0.9839226329072955
2441.76,-0.000360395780093,2437.9573333333333,2436.0946,1.0,-0.000360395780093,0.0,0.0,-0.000360395780093,-0.000360395780093,0.983916348890272,0.9835680313424578
2440.89,-0.0011635147979417,2436.7706666666663,2436.2145,1.0,-0.0011635147979417,0.0,0.0,-0.0011635147979417,-0.0011635147979417,0.9827715476584014,0.9824236353832084
2438.04,0.0099916326229265,2437.2030000000004,2436.3019,1.0,0.0099916326229265,0.0,0.0,0.0099916326229265,0.0099916326229265,0.9925910399148691,0.9922396514280374
2462.4,-0.0060103963612736,2437.762333333333,2436.6824,1.0,-0.0060103963612736,0.0,0.0,-0.0060103963612736,-0.0060103963612736,0.9866251743403319,0.9862758978375828
2447.6,-0.0003350220624284,2437.949,2436.9492999999998,1.0,-0.0003350220624284,0.0,0.0,-0.0003350220624284,-0.0003350220624284,0.9862946331395807,0.9859454736521659
